,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
2625,12,4,Vayne,Side.red,Lane.top_lane,3,0,14943,0,10,9715,0.8,5,15,7,109654,21959,166,0,22,False
2626,4,14,Nami,Side.blue,Lane.utility,15,0,3078,0,6,8366,3.0,3,12,20,13662,13041,12,0,74,False
2627,4,12,Sylas,Side.blue,Lane.mid_lane,5,0,0,0,7,7272,1.0,2,12,15,74578,22512,133,0,8,False
2628,12,4,Vex,Side.red,Lane.mid_lane,10,5403,9778,5403,3,16753,10.0,20,17,37,167587,12681,191,3,42,True
2629,4,1,Kaisa,Side.blue,Lane.bot_lane,3,1205,4178,1205,6,12334,1.1666666666666667,4,15,2,192298,18165,268,0,28,False
2630,4,12,Sylas,Side.red,Lane.mid_lane,2,2149,2535,2149,3,8481,1.6666666666666667,3,12,9,76559,13621,164,1,15,False
2631,4,11,Shyvana,Side.red,Lane.jungle,6,12243,70006,12243,1,18001,25.0,19,17,6,289904,30909,80,4,64,True
2632,4,7,Nami,Side.blue,Lane.utility,27,955,1471,955,8,11176,3.625,2,16,35,18413,19078,23,0,120,True
2633,6,11,Hecarim,Side.blue,Lane.jungle,4,517,22140,517,3,9654,3.6666666666666665,7,12,18,135110,25086,24,1,19,False
2634,12,4,Corki,Side.blue,Lane.mid_lane,7,1402,4736,1402,6,11941,1.8333333333333333,4,15,2,139491,20995,204,0,27,False
2635,4,14,Rakan,Side.blue,Lane.utility,18,2492,4157,2492,0,9295,23.0,5,14,32,32105,10272,34,1,73,True
2636,12,4,Renekton,Side.red,Lane.top_lane,9,4088,5840,4088,7,16063,1.8571428571428572,4,18,18,226144,56587,260,3,46,True
2637,12,4,Poppy,Side.blue,Lane.top_lane,20,3802,3802,3802,10,15361,2.5,5,18,72,229633,63275,232,0,35,False
2638,4,7,Caitlyn,Side.red,Lane.bot_lane,8,4773,8825,4773,7,9683,2.142857142857143,7,12,9,100546,18260,130,1,9,True
2639,4,3,Lucian,Side.blue,Lane.bot_lane,1,0,0,0,7,6901,0.5714285714285714,3,11,1,72071,11807,119,0,13,False
2640,12,4,Poppy,Side.red,Lane.top_lane,5,3540,3540,3540,7,11224,1.2857142857142858,4,15,25,135092,31038,186,3,26,False
2641,4,12,Jax,Side.blue,Lane.top_lane,5,4996,13990,4996,6,15301,2.1666666666666665,8,17,18,187659,34927,214,1,18,False
2642,4,14,Nautilus,Side.red,Lane.utility,8,0,0,0,10,5522,0.8,0,10,39,20514,21466,26,0,48,False
2643,11,12,Kayn,Side.red,Lane.jungle,2,1039,8310,1039,8,8960,0.5,2,13,11,111732,27179,127,1,8,False
2644,11,4,Poppy,Side.blue,Lane.jungle,10,784,15882,784,6,12671,2.0,2,17,37,199356,45436,30,0,33,False
2645,4,11,JarvanIV,Side.blue,Lane.jungle,5,0,6210,0,4,8249,2.0,3,12,9,114269,21227,25,0,26,False
2646,4,12,Ryze,Side.blue,Lane.mid_lane,9,2837,8376,2837,7,9131,1.7142857142857142,3,14,34,117771,22976,158,1,34,False
2647,4,12,Viktor,Side.red,Lane.mid_lane,3,346,346,346,6,9500,1.5,6,13,9,78394,18973,151,0,11,False
2648,12,4,Gangplank,Side.red,Lane.top_lane,11,11186,15886,11186,4,14138,4.25,6,17,7,201677,21943,210,2,21,True
2649,4,14,Pyke,Side.red,Lane.utility,8,0,638,0,12,8756,1.0,4,12,19,19264,19774,35,0,75,True
2650,4,14,Lulu,Side.red,Lane.utility,33,594,3607,594,7,10706,5.0,2,16,42,25676,22319,47,0,110,True
2651,4,12,Heimerdinger,Side.red,Lane.top_lane,7,0,0,0,15,7786,0.4666666666666667,0,13,36,85665,27113,153,0,14,False
2652,4,12,Kennen,Side.blue,Lane.top_lane,11,5189,5189,5189,9,15631,2.6666666666666665,13,16,24,153792,24941,170,2,36,False
2653,4,11,LeeSin,Side.blue,Lane.jungle,9,447,5895,447,6,11895,2.8333333333333335,8,13,18,113241,31302,33,0,24,False
2654,11,4,Qiyana,Side.red,Lane.jungle,5,931,13496,931,6,9930,2.3333333333333335,9,12,12,122800,22281,11,1,38,False
2655,12,4,Fiora,Side.red,Lane.top_lane,0,0,0,0,5,4332,0.0,0,10,3,26433,9518,108,0,10,False
2656,11,4,Elise,Side.blue,Lane.jungle,8,0,23064,0,8,12055,1.625,5,15,30,161765,32153,35,0,22,True
2657,7,4,Aphelios,Side.blue,Lane.bot_lane,3,2692,2692,2692,8,8642,0.875,4,11,15,79388,13464,143,1,17,False
2658,4,12,Xerath,Side.red,Lane.bot_lane,12,4167,5948,4167,3,14461,7.333333333333333,10,15,24,155818,14565,176,2,20,True
2659,11,4,Talon,Side.red,Lane.jungle,7,0,27988,0,0,10890,14.0,7,14,4,180983,19653,43,0,20,True
2660,4,7,Jhin,Side.blue,Lane.bot_lane,2,206,206,206,8,6821,0.375,1,9,8,68005,15532,138,0,11,False
2661,12,14,Camille,Side.blue,Lane.top_lane,3,3888,6203,3888,3,11336,3.6666666666666665,8,15,22,125787,22721,169,2,26,False
2662,7,4,Jhin,Side.blue,Lane.bot_lane,8,4896,10150,4896,2,10826,5.5,3,13,18,126608,12387,175,3,22,True
2663,11,4,Talon,Side.red,Lane.jungle,13,1695,9313,1695,15,13022,1.2666666666666666,6,16,8,195734,41110,99,1,30,False
2664,4,14,Nami,Side.blue,Lane.utility,13,263,2393,263,7,6925,1.8571428571428572,0,12,25,17834,12577,24,0,71,False
2665,14,12,Akali,Side.red,Lane.top_lane,5,823,3448,823,11,9972,1.0,6,15,1,97000,36308,144,0,30,False
2666,12,4,Jayce,Side.red,Lane.top_lane,3,4820,8340,4820,11,12425,1.0,8,13,13,132793,21881,128,3,24,False
2667,4,3,Ezreal,Side.blue,Lane.bot_lane,9,2257,7056,2257,5,7668,2.0,1,11,1,69226,9944,104,1,21,True
2668,12,4,Ziggs,Side.blue,Lane.bot_lane,5,19432,19432,19432,2,7365,2.5,0,11,13,88317,5383,148,3,9,True
2669,3,14,Yuumi,Side.blue,Lane.utility,16,709,1427,709,7,8497,3.0,5,13,17,15747,11316,5,0,37,False
2670,4,14,Brand,Side.blue,Lane.utility,6,300,300,300,16,8853,0.6875,5,12,13,38037,20740,47,0,66,False
2671,4,14,Teemo,Side.blue,Lane.top_lane,5,6792,7776,6792,4,12510,3.5,9,16,33,146320,14606,194,2,23,True
2672,14,4,Sett,Side.red,Lane.top_lane,11,3000,5977,3000,5,11598,3.2,5,16,28,130134,30885,156,0,19,True
2673,4,12,Jayce,Side.blue,Lane.top_lane,3,0,3670,0,12,10585,0.4166666666666667,2,15,8,171623,25708,197,0,21,False
2674,4,14,Janna,Side.red,Lane.utility,12,820,1343,820,12,8179,1.1666666666666667,2,12,38,15046,19122,19,0,57,False
2675,4,12,Akshan,Side.red,Lane.top_lane,0,4491,8188,4491,10,11384,0.5,5,15,2,131728,21614,134,2,18,True
2676,11,4,LeeSin,Side.blue,Lane.jungle,9,772,40162,772,4,10894,3.5,5,15,14,155064,27707,31,2,17,True
2677,4,14,Ekko,Side.blue,Lane.mid_lane,9,5253,29735,5253,5,19795,4.8,15,18,7,257523,36373,239,2,24,True
2678,11,4,Nocturne,Side.blue,Lane.jungle,1,0,18770,0,4,5702,0.5,1,10,53,89209,12863,12,1,8,True
2679,4,3,Lucian,Side.blue,Lane.bot_lane,6,7178,7178,7178,2,11583,7.5,9,13,1,126768,9111,188,2,21,True
2680,7,4,Kaisa,Side.blue,Lane.bot_lane,4,3647,9153,3647,2,11962,7.5,11,13,0,108823,11375,161,2,21,True
2681,4,11,Ekko,Side.red,Lane.jungle,5,648,9005,648,4,10616,2.75,6,14,22,174555,29017,27,0,23,False
2682,3,4,Ezreal,Side.red,Lane.bot_lane,3,0,0,0,8,10284,1.0,5,13,3,97240,15912,186,0,17,False
2683,4,3,Vayne,Side.blue,Lane.bot_lane,6,5582,5967,5582,2,11981,8.5,11,13,9,112826,15837,175,1,19,True
2684,4,14,Leona,Side.blue,Lane.utility,18,0,720,0,5,8129,3.8,1,12,37,19794,18474,32,0,71,True
2685,4,11,Rengar,Side.blue,Lane.jungle,4,3157,43776,3157,9,13618,1.3333333333333333,8,16,12,223841,35416,42,3,28,False
2686,4,11,RekSai,Side.blue,Lane.jungle,9,1829,9988,1829,9,14073,2.0,9,16,20,179290,38171,33,1,62,True
2687,4,14,Lulu,Side.red,Lane.utility,10,210,210,210,6,6250,2.0,2,11,25,22070,13336,41,0,58,False
2688,14,12,Gwen,Side.blue,Lane.top_lane,5,9262,10342,9262,8,11694,1.5,7,15,5,124765,26855,172,3,16,True
2689,4,12,Irelia,Side.red,Lane.mid_lane,8,2994,5160,2994,9,13784,1.6666666666666667,7,14,20,166291,32685,209,1,17,False
2690,4,14,Rakan,Side.red,Lane.utility,22,612,847,612,6,10874,4.666666666666667,6,13,34,28560,21285,24,0,93,True
2691,4,7,Xayah,Side.blue,Lane.bot_lane,3,0,5622,0,4,8575,1.25,2,12,7,103872,13715,177,0,24,False
2692,7,4,MissFortune,Side.blue,Lane.bot_lane,11,3857,7926,3857,9,11111,2.111111111111111,8,15,8,145291,29956,161,1,28,True
2693,12,4,Sion,Side.red,Lane.top_lane,16,1469,2229,1469,6,10422,3.1666666666666665,3,14,40,107387,30721,150,1,23,True
2694,14,7,Yuumi,Side.red,Lane.utility,8,348,348,348,3,5459,3.3333333333333335,2,10,4,9749,6503,10,0,36,False
2695,4,3,Aphelios,Side.blue,Lane.bot_lane,7,6378,17270,6378,11,14837,1.0909090909090908,5,16,30,231395,34179,234,3,24,False
2696,4,12,Corki,Side.red,Lane.mid_lane,3,36,3089,36,6,7882,0.6666666666666666,1,13,2,98620,15405,175,0,21,False
2697,4,11,Ekko,Side.blue,Lane.jungle,5,1789,3539,1789,8,13060,1.875,10,14,15,160724,30026,45,1,15,False
2698,4,12,Leblanc,Side.blue,Lane.mid_lane,13,1453,1736,1453,6,12314,3.6666666666666665,9,16,19,119406,23216,143,0,26,True
2699,4,7,Xayah,Side.blue,Lane.bot_lane,4,1099,1099,1099,9,10047,0.7777777777777778,3,14,20,135958,19336,186,0,27,False
2700,4,12,Fiora,Side.red,Lane.top_lane,2,4531,6645,4531,3,7928,1.0,1,13,7,75869,16185,184,1,7,False
2701,4,12,Syndra,Side.blue,Lane.mid_lane,8,10591,10638,10591,0,11526,15.0,7,13,31,116325,9266,175,3,10,True
2702,4,14,Akshan,Side.blue,Lane.top_lane,5,1895,9423,1895,5,15536,4.2,16,16,7,147135,22530,162,0,17,True
2703,3,4,Lucian,Side.blue,Lane.bot_lane,7,2417,10046,2417,4,12127,2.5,3,15,0,151199,16832,203,3,34,False
2704,14,4,Taric,Side.blue,Lane.utility,7,0,2931,0,6,5867,1.5,2,10,25,27873,14793,43,0,31,False
2705,4,6,Riven,Side.red,Lane.top_lane,4,0,2604,0,4,8548,1.5,2,14,20,105314,19018,192,0,11,False
2706,4,11,Khazix,Side.blue,Lane.jungle,5,0,25448,0,13,14424,0.9230769230769231,7,15,11,153121,39994,67,1,36,False
2707,4,14,Leblanc,Side.blue,Lane.mid_lane,4,2451,2451,2451,8,10975,1.625,9,15,22,91393,23437,139,1,19,True
2708,4,11,LeeSin,Side.red,Lane.jungle,8,1598,32594,1598,7,12075,2.0,6,15,21,153501,36412,44,1,37,True
2709,4,14,Thresh,Side.blue,Lane.utility,12,252,582,252,6,7705,2.3333333333333335,2,13,44,24026,19730,35,0,52,False
2710,4,14,Shen,Side.red,Lane.top_lane,13,2142,5192,2142,3,10360,6.0,5,14,23,79421,21839,138,1,20,True
2711,4,14,Lux,Side.blue,Lane.utility,11,1081,1081,1081,7,7276,1.7142857142857142,1,10,39,27959,12402,14,0,45,False
2712,4,14,Vex,Side.red,Lane.mid_lane,7,2759,2759,2759,7,14055,2.5714285714285716,11,16,27,155506,18274,225,2,24,True
2713,4,12,Zoe,Side.blue,Lane.mid_lane,3,470,844,470,3,5208,1.6666666666666667,2,9,15,44637,6906,93,0,12,True
2714,4,11,Poppy,Side.blue,Lane.jungle,13,1893,43378,1893,2,15291,10.0,7,18,58,231092,32720,41,2,41,True
2715,12,14,Akali,Side.blue,Lane.top_lane,3,3763,7676,3763,6,20041,3.6666666666666665,19,18,6,216543,42510,230,1,33,False
2716,14,4,Taric,Side.blue,Lane.utility,25,2675,9333,2675,6,8964,4.5,2,14,22,32054,18275,39,1,64,True
2717,4,12,Ryze,Side.red,Lane.mid_lane,0,4677,6562,4677,4,10198,1.25,5,13,23,119334,17020,165,2,15,False
2718,14,4,Taric,Side.red,Lane.utility,5,1293,2992,1293,3,5982,2.0,1,10,11,23765,11968,30,2,44,False
2719,11,4,Zed,Side.red,Lane.jungle,3,0,2068,0,7,7097,0.8571428571428571,3,11,6,75711,17512,23,0,7,False
2720,11,4,Viego,Side.red,Lane.jungle,2,0,27063,0,8,9671,1.25,8,12,21,121572,32896,13,0,23,False
2721,14,4,Taric,Side.red,Lane.utility,22,1412,3197,1412,5,9705,5.0,3,14,24,23943,22551,33,2,64,True
2722,14,4,Pantheon,Side.blue,Lane.bot_lane,11,5647,7375,5647,7,14242,2.7142857142857144,8,14,24,131929,33070,142,4,28,False
2723,4,11,LeeSin,Side.blue,Lane.jungle,12,1209,44900,1209,5,13500,4.0,8,16,28,201046,53732,25,1,43,False
2724,4,11,Viego,Side.red,Lane.jungle,5,1538,7601,1538,8,9843,1.25,5,12,15,116006,30732,54,0,20,False
2725,4,12,Viktor,Side.blue,Lane.mid_lane,7,2900,2900,2900,1,6767,11.0,4,11,10,66243,8196,126,1,10,True
2726,11,4,Nidalee,Side.red,Lane.jungle,9,0,12176,0,8,10301,2.0,7,14,3,127654,32531,18,0,16,False
2727,4,12,Yasuo,Side.red,Lane.top_lane,4,7745,7745,7745,9,12488,1.0,5,15,30,153250,22949,186,4,23,True
2728,4,11,Qiyana,Side.blue,Lane.jungle,3,0,15239,0,8,11330,1.5,9,13,19,119466,22988,29,0,28,False
2729,4,3,Vayne,Side.red,Lane.bot_lane,5,2588,2588,2588,4,6790,2.25,4,10,8,43016,7645,105,0,10,True
2730,4,11,LeeSin,Side.blue,Lane.jungle,11,1656,19924,1656,8,12662,2.625,10,16,20,139672,38067,20,1,41,True
2731,4,12,Fiora,Side.blue,Lane.top_lane,4,5414,5888,5414,7,9007,1.0,3,13,8,81748,22835,138,1,15,False
2732,3,4,Maokai,Side.blue,Lane.utility,10,425,688,425,5,8912,2.8,4,12,59,27475,15054,32,0,91,True
2733,4,12,Fiora,Side.blue,Lane.mid_lane,1,4861,6240,4861,11,10612,0.8181818181818182,8,13,9,97654,33313,119,1,18,False
2734,6,4,Darius,Side.red,Lane.top_lane,3,3241,6817,3241,6,14191,2.0,9,15,21,134011,36015,185,2,14,False
2735,4,11,LeeSin,Side.blue,Lane.jungle,9,857,20309,857,9,11963,2.111111111111111,10,15,17,161181,38522,31,0,33,False
2736,4,12,Rumble,Side.blue,Lane.top_lane,14,2344,17335,2344,8,14665,2.25,4,18,17,202708,36762,222,0,47,False
2737,4,11,Ekko,Side.red,Lane.jungle,11,1235,16612,1235,7,8838,1.8571428571428572,2,14,12,131223,28650,24,2,20,False
2738,4,7,Vayne,Side.red,Lane.bot_lane,4,7845,8533,7845,4,10019,3.0,8,12,11,88203,17050,150,4,11,True
2739,4,14,Leona,Side.red,Lane.utility,10,290,290,290,6,7645,2.0,2,12,32,16500,14304,31,0,70,True
2740,4,3,Lucian,Side.red,Lane.bot_lane,8,4809,5090,4809,2,9082,6.0,4,10,1,86311,9315,138,3,17,True
2741,4,14,Qiyana,Side.red,Lane.mid_lane,4,4777,10058,4777,2,10916,8.0,12,13,14,109312,11877,117,1,16,True
2742,14,11,Talon,Side.blue,Lane.jungle,5,5206,45447,5206,9,14288,1.7777777777777777,11,16,4,166175,30487,60,2,31,True
2743,11,4,Kindred,Side.red,Lane.jungle,6,594,14342,594,8,12737,1.625,7,14,9,163206,25828,41,1,31,False
2744,11,12,Kayn,Side.blue,Lane.jungle,8,2442,7884,2442,14,11039,0.7142857142857143,2,14,19,170942,45569,187,1,13,False
2745,11,4,LeeSin,Side.blue,Lane.jungle,5,967,8158,967,0,7269,11.0,6,9,5,55039,10955,9,2,18,True
2746,4,14,Leona,Side.blue,Lane.utility,22,500,2089,500,6,10065,3.8333333333333335,1,15,82,29677,25964,36,0,98,True
2747,4,3,Varus,Side.red,Lane.bot_lane,10,4325,21166,4325,5,15676,3.6,8,17,31,210326,20103,249,1,49,True
2748,11,4,LeeSin,Side.blue,Lane.jungle,4,0,1740,0,9,7200,0.8888888888888888,4,10,18,69052,25962,21,0,14,False
2749,14,4,Karma,Side.blue,Lane.utility,20,215,1292,215,8,10170,2.875,3,15,42,63315,22530,37,1,72,False
2750,4,11,Fiddlesticks,Side.red,Lane.jungle,10,0,10688,0,9,10360,1.6666666666666667,5,14,34,137647,33908,24,0,32,False
2751,11,4,LeeSin,Side.red,Lane.jungle,7,0,6709,0,8,8902,1.375,4,14,16,105298,40380,13,0,29,False
2752,3,4,Lulu,Side.blue,Lane.utility,27,836,1850,836,9,11273,3.3333333333333335,3,16,49,17074,23809,22,1,97,True
2753,4,11,Nidalee,Side.blue,Lane.jungle,9,987,14527,987,8,9710,1.5,3,13,2,115461,28049,31,0,38,False
2754,7,4,Jinx,Side.red,Lane.bot_lane,16,4703,34823,4703,13,24632,2.0,10,18,17,504660,41592,392,2,76,False
2755,3,7,Yuumi,Side.blue,Lane.utility,22,3231,4573,3231,5,9645,5.0,3,14,24,22803,11028,2,0,70,True
2756,4,14,Pyke,Side.blue,Lane.utility,15,0,2413,0,7,12439,2.7142857142857144,4,16,29,41952,26055,65,0,151,False
2757,11,4,Qiyana,Side.red,Lane.jungle,14,2218,32203,2218,6,14716,4.5,13,17,43,219633,33132,23,2,38,True
2758,4,14,Lulu,Side.red,Lane.utility,26,2284,2284,2284,4,8504,7.25,3,12,25,18868,11480,20,1,47,True
2759,3,4,MissFortune,Side.red,Lane.bot_lane,6,0,0,0,8,10096,1.125,3,13,8,115279,19430,188,0,30,False
2760,14,12,Camille,Side.blue,Lane.top_lane,2,5529,5835,5529,6,8089,1.1666666666666667,5,13,11,75154,16329,129,2,20,True
2761,4,11,JarvanIV,Side.blue,Lane.jungle,3,536,8308,536,7,6102,0.7142857142857143,2,10,15,87414,19611,28,0,13,False
2762,4,7,Karma,Side.blue,Lane.utility,11,253,3985,253,2,6476,6.5,2,9,14,23374,7333,15,0,40,True
2763,4,12,Urgot,Side.blue,Lane.top_lane,7,4773,17624,4773,10,23722,1.3,6,18,26,450148,57101,440,2,57,True
2764,4,7,Jhin,Side.blue,Lane.bot_lane,7,3142,5276,3142,6,11474,2.0,5,14,24,150525,16545,173,1,22,False
2765,7,4,Lucian,Side.red,Lane.bot_lane,12,5805,28860,5805,6,17563,4.333333333333333,14,17,9,267510,18599,260,3,48,True
2766,4,14,Sona,Side.blue,Lane.utility,25,2450,10463,2450,4,10169,7.25,4,15,13,40920,19153,17,1,91,True
2767,1,4,Kalista,Side.red,Lane.bot_lane,2,425,3266,425,8,7077,0.375,1,11,7,81114,12639,154,0,19,False
2768,12,4,Yorick,Side.blue,Lane.top_lane,3,11909,13147,11909,2,9162,4.0,5,12,4,80719,11491,138,4,15,True
2769,11,4,Qiyana,Side.blue,Lane.jungle,4,0,4344,0,12,10257,0.8333333333333334,6,13,20,128233,28778,36,0,15,False
2770,4,14,Bard,Side.blue,Lane.utility,7,47,47,47,8,4890,0.875,0,9,14,7913,12483,19,0,60,False
2771,12,4,Lux,Side.blue,Lane.mid_lane,25,398,13375,398,12,17660,2.6666666666666665,7,18,57,272980,31382,246,0,50,False
2772,11,4,RekSai,Side.blue,Lane.jungle,2,3855,25140,3855,0,8567,10.0,8,11,11,99595,11887,14,2,10,True
2773,7,4,Aphelios,Side.red,Lane.bot_lane,5,4247,5973,4247,9,9102,0.7777777777777778,2,12,11,108168,18505,150,1,16,False
2774,7,4,Janna,Side.red,Lane.utility,20,2837,2837,2837,2,7521,11.0,2,11,31,27607,7191,23,0,42,True
2775,12,14,Gwen,Side.red,Lane.top_lane,14,7891,15522,7891,7,13084,2.2857142857142856,2,17,8,151400,28273,204,3,29,True
2776,12,14,Akali,Side.red,Lane.mid_lane,8,2295,2295,2295,5,10818,3.6,10,14,2,80968,29417,129,0,11,False
2777,4,12,Graves,Side.red,Lane.top_lane,7,4229,14575,4229,12,20261,1.4166666666666667,10,18,27,369417,43422,323,2,22,True
2778,4,11,LeeSin,Side.blue,Lane.jungle,11,0,14594,0,7,11683,2.2857142857142856,5,15,22,144488,42361,22,0,38,False
2779,14,11,Khazix,Side.blue,Lane.jungle,1,352,11762,352,7,8130,0.5714285714285714,3,12,6,106460,20997,42,0,13,False
2780,4,21,Warwick,Side.blue,Lane.top_lane,4,2427,3569,2427,10,9785,0.5,1,14,14,102357,34271,162,1,9,False
2781,4,12,Fiora,Side.red,Lane.top_lane,7,11460,11460,11460,8,16928,1.625,6,18,10,213986,53416,265,4,43,True
2782,4,7,Janna,Side.red,Lane.utility,22,2122,2919,2122,1,8167,23.0,1,13,35,21250,13630,13,0,60,True
2783,4,7,Jhin,Side.red,Lane.bot_lane,5,1311,4248,1311,4,10857,2.0,3,14,17,152874,14341,212,0,25,False
2784,4,12,Lissandra,Side.red,Lane.mid_lane,16,1198,1490,1198,6,12986,3.8333333333333335,7,16,76,130426,23244,176,1,29,True
2785,4,12,Orianna,Side.blue,Lane.mid_lane,8,4932,6707,4932,1,12213,12.0,4,16,19,160940,10029,235,4,40,True
2786,11,4,Diana,Side.blue,Lane.jungle,11,12122,36368,12122,2,13631,9.5,8,15,6,206664,15021,25,4,24,True
2787,4,12,Gnar,Side.blue,Lane.top_lane,3,3945,4187,3945,2,12592,6.0,9,15,30,126114,16322,200,3,25,True
2788,4,7,Lulu,Side.blue,Lane.utility,18,3533,4283,3533,3,9061,7.333333333333333,4,13,27,18010,10174,8,1,54,True
2789,4,11,Kindred,Side.red,Lane.jungle,12,3223,32000,3223,5,11587,4.6,11,14,4,140325,20400,30,3,24,True
2790,14,4,Taric,Side.blue,Lane.utility,9,248,1301,248,2,6465,6.0,3,11,10,21227,13000,29,1,59,False
2791,14,4,Taric,Side.blue,Lane.utility,9,0,0,0,5,4205,2.0,1,8,25,11846,9733,20,0,19,False
2792,4,12,Sett,Side.blue,Lane.top_lane,2,2427,2427,2427,7,6850,0.5714285714285714,2,12,15,58610,20992,117,0,20,False
2793,4,3,Lucian,Side.blue,Lane.bot_lane,5,7535,28017,7535,3,15119,6.666666666666667,15,15,4,192552,19711,235,3,32,True
2794,14,4,Vladimir,Side.red,Lane.mid_lane,4,4143,7899,4143,3,13975,4.0,8,17,2,174852,27355,234,4,18,True
2795,4,12,Kassadin,Side.red,Lane.mid_lane,6,3936,19578,3936,5,19504,4.2,15,18,15,263240,27938,289,1,19,False
2796,4,14,Rakan,Side.red,Lane.utility,3,0,0,0,6,4990,0.5,0,10,12,5214,9753,12,0,47,False
2797,7,4,Jhin,Side.blue,Lane.bot_lane,8,2356,5556,2356,7,10625,2.142857142857143,7,13,24,129782,15884,176,0,23,True
2798,4,14,Zed,Side.blue,Lane.mid_lane,4,688,3092,688,3,8444,3.0,5,13,5,80009,9788,148,0,21,True
2799,3,4,Aphelios,Side.blue,Lane.bot_lane,10,11305,30413,11305,10,17918,1.5,5,18,18,325622,28312,290,3,38,True
2800,11,4,Nidalee,Side.blue,Lane.jungle,4,3318,40779,3318,5,14224,2.4,8,16,7,238407,26271,37,1,35,False
2801,14,4,Alistar,Side.blue,Lane.utility,17,344,344,344,1,6988,18.0,1,12,22,13255,14473,27,0,38,True
2802,4,11,Gragas,Side.blue,Lane.jungle,16,379,9784,379,10,12245,2.2,6,16,44,141353,33721,43,1,25,False
2803,4,11,Kindred,Side.blue,Lane.jungle,10,1901,44903,1901,10,13689,2.0,10,14,13,172111,29400,32,3,34,False
2804,4,11,Viego,Side.blue,Lane.jungle,7,1072,29913,1072,3,12658,5.666666666666667,10,15,24,154513,26377,35,0,35,True
2805,4,12,Renekton,Side.red,Lane.top_lane,0,1196,1196,1196,7,6094,0.14285714285714285,1,11,10,64766,21347,129,0,14,False
2806,12,4,Sylas,Side.blue,Lane.mid_lane,6,571,2325,571,6,8801,1.6666666666666667,4,13,24,85718,24136,135,0,15,False
2807,4,12,Lux,Side.blue,Lane.utility,5,395,395,395,5,6344,1.0,0,11,25,66754,10522,126,0,8,False
2808,4,1,Lulu,Side.red,Lane.mid_lane,15,424,746,424,4,8230,3.75,0,13,20,35455,18860,90,1,35,True
2809,4,12,Kassadin,Side.red,Lane.mid_lane,0,771,771,771,4,5090,0.25,1,10,7,37120,6727,101,0,5,False
2810,4,14,Lulu,Side.red,Lane.utility,4,207,207,207,1,5453,7.0,3,9,19,12313,4586,10,0,37,False
2811,4,12,Garen,Side.blue,Lane.top_lane,0,3639,3639,3639,7,10511,0.2857142857142857,2,14,39,116370,28943,194,1,20,False
2812,4,11,Ekko,Side.red,Lane.jungle,8,8301,33903,8301,8,15441,2.625,13,16,23,221557,37236,59,2,28,True
2813,14,12,Aatrox,Side.red,Lane.top_lane,11,3657,5445,3657,6,13977,3.1666666666666665,8,17,15,176557,36474,209,1,16,True
2814,4,12,Jayce,Side.blue,Lane.top_lane,6,1683,14126,1683,8,11773,1.25,4,15,9,178370,22917,231,0,17,False
2815,4,12,Malzahar,Side.blue,Lane.mid_lane,9,5118,9585,5118,3,10251,4.0,3,15,29,115537,12098,184,0,24,True
2816,4,3,MissFortune,Side.blue,Lane.bot_lane,9,6661,11409,6661,6,11929,2.1666666666666665,4,14,9,142744,14704,195,2,37,True
2817,4,14,Bard,Side.red,Lane.utility,8,0,608,0,6,7082,1.8333333333333333,3,10,33,20628,13984,20,0,69,False
2818,4,11,Nidalee,Side.red,Lane.jungle,2,0,11985,0,3,9120,3.0,7,12,1,101473,19007,34,0,22,False
2819,4,3,Kaisa,Side.blue,Lane.bot_lane,12,5750,34534,5750,2,15711,10.5,9,18,3,215506,18282,214,4,12,True
2820,4,12,Fiora,Side.red,Lane.top_lane,6,1963,1963,1963,8,6804,0.875,1,12,12,50615,24853,116,0,9,False
2821,4,12,Singed,Side.blue,Lane.bot_lane,19,1220,1220,1220,3,9120,9.0,8,12,25,50777,18425,78,0,9,True
2822,11,4,Talon,Side.blue,Lane.jungle,11,3377,39306,3377,4,20125,7.0,17,18,12,274749,41980,68,0,37,True
2823,12,14,TahmKench,Side.red,Lane.top_lane,8,1826,4396,1826,1,7837,10.0,2,13,17,50213,23134,111,2,27,True
2824,12,4,Leblanc,Side.blue,Lane.mid_lane,11,2358,2358,2358,7,16768,3.142857142857143,11,18,26,166810,36974,187,1,29,True
2825,4,3,Ezreal,Side.blue,Lane.bot_lane,11,7281,17448,7281,3,16075,6.333333333333333,8,16,2,229442,21977,232,2,34,True
2826,4,3,Twitch,Side.blue,Lane.bot_lane,6,4204,6143,4204,8,11710,1.5,6,14,7,129032,18745,182,1,21,False
2827,4,12,Fiora,Side.red,Lane.top_lane,1,5400,5400,5400,8,10824,0.75,5,14,5,104975,30481,174,3,24,False
2828,11,4,LeeSin,Side.blue,Lane.jungle,15,4675,31880,4675,7,23036,4.571428571428571,17,18,30,374030,64932,142,2,54,True
2829,11,14,Shaco,Side.blue,Lane.jungle,6,0,7247,0,1,6695,10.0,4,10,10,74537,9048,11,0,7,True
2830,12,4,Sion,Side.blue,Lane.top_lane,10,8524,8665,8524,2,11158,6.0,2,16,23,119835,19318,212,3,31,True
2831,4,3,Kaisa,Side.red,Lane.bot_lane,5,2387,16153,2387,13,14694,0.8461538461538461,6,17,8,202202,32183,218,1,42,False
